id,Address,State,County,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
67370,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/13/09,20.541667,39,20,37
67371,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/14/09,40.875,50,21,47
67372,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/14/09,40.875,50,21,47
67373,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/14/09,40.875,50,21,47
67374,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/14/09,40.875,50,21,47
67375,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/15/09,44.666667,60,22,57
67376,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/15/09,44.666667,60,22,57
67377,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/15/09,44.666667,60,22,57
67378,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/15/09,44.666667,60,22,57
67379,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/16/09,36.291667,62,6,60
67380,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/16/09,36.291667,62,6,60
67381,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/16/09,36.291667,62,6,60
67382,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/16/09,36.291667,62,6,60
67383,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/17/09,28.3,54,23,51
67384,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/17/09,28.3,54,23,51
67385,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/17/09,28.3,54,23,51
67386,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/17/09,28.3,54,23,51
67387,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/18/09,42.5,57,6,54
67388,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/18/09,42.5,57,6,54
67389,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/18/09,42.5,57,6,54
67390,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/18/09,42.5,57,6,54
67391,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/19/09,37.25,55,20,52
67392,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/19/09,37.25,55,20,52
67393,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/19/09,37.25,55,20,52
67394,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/19/09,37.25,55,20,52
67395,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/20/09,20.666667,31,7,29
67396,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/20/09,20.666667,31,7,29
67397,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/20/09,20.666667,31,7,29
67398,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/20/09,20.666667,31,7,29
67399,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/21/09,26.875,48,18,45
67400,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/21/09,26.875,48,18,45
67401,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/21/09,26.875,48,18,45
67402,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/21/09,26.875,48,18,45
67403,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/22/09,24.25,44,4,42
67404,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/22/09,24.25,44,4,42
67405,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/22/09,24.25,44,4,42
67406,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/22/09,24.25,44,4,42
67407,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/23/09,14.521739,28,5,26
67408,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/23/09,14.521739,28,5,26
67409,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/23/09,14.521739,28,5,26
67410,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/23/09,14.521739,28,5,26
67411,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/24/09,18.5,39,19,37
67412,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/24/09,18.5,39,19,37
67413,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/24/09,18.5,39,19,37
67414,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/24/09,18.5,39,19,37
67415,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/25/09,34.875,56,6,53
67416,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/25/09,34.875,56,6,53
67417,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/25/09,34.875,56,6,53
67418,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/25/09,34.875,56,6,53
67419,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/26/09,35.875,54,6,51
67420,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/26/09,35.875,54,6,51
67421,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/26/09,35.875,54,6,51
67422,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/26/09,35.875,54,6,51
67423,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/27/09,31,51,19,48
67424,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/27/09,31,51,19,48
67425,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/27/09,31,51,19,48
67426,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/27/09,31,51,19,48
67427,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/28/09,22.083333,45,2,42
67428,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/28/09,22.083333,45,2,42
67429,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/28/09,22.083333,45,2,42
67430,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/28/09,22.083333,45,2,42
67431,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/29/09,15.791667,32,22,30
67432,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/29/09,15.791667,32,22,30
67433,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/29/09,15.791667,32,22,30
67434,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/29/09,15.791667,32,22,30
67435,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/30/09,12.904762,21,7,20
67436,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/30/09,12.904762,21,7,20
67437,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/30/09,12.904762,21,7,20
67438,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/30/09,12.904762,21,7,20
67439,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/31/09,17.277778,31,16,29
67440,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/31/09,17.277778,31,16,29
67441,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/31/09,17.277778,31,16,29
67442,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,3/31/09,17.277778,31,16,29
67443,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/1/09,20.333333,37,6,35
67444,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/1/09,20.333333,37,6,35
67445,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/1/09,20.333333,37,6,35
67446,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/1/09,20.333333,37,6,35
67447,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/2/09,22.875,36,7,34
67448,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/2/09,22.875,36,7,34
67449,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/2/09,22.875,36,7,34
67450,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/2/09,22.875,36,7,34
67451,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/3/09,20.791667,40,19,38
67452,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/3/09,20.791667,40,19,38
67453,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/3/09,20.791667,40,19,38
67454,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/3/09,20.791667,40,19,38
67455,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/4/09,13.625,21,18,20
67456,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/4/09,13.625,21,18,20
67457,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/4/09,13.625,21,18,20
67458,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/4/09,13.625,21,18,20
67459,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/5/09,18.125,52,21,49
67460,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/5/09,18.125,52,21,49
67461,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/5/09,18.125,52,21,49
67462,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/5/09,18.125,52,21,49
67463,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/6/09,26.666667,45,22,42
67464,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/6/09,26.666667,45,22,42
67465,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/6/09,26.666667,45,22,42
67466,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/6/09,26.666667,45,22,42
67467,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/7/09,18.583333,26,15,25
67468,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/7/09,18.583333,26,15,25
67469,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/7/09,18.583333,26,15,25
67470,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/7/09,18.583333,26,15,25
67471,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/8/09,26.916667,53,22,50
67472,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/8/09,26.916667,53,22,50
67473,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/8/09,26.916667,53,22,50
67474,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/8/09,26.916667,53,22,50
67475,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/9/09,37.791667,65,20,63
67476,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/9/09,37.791667,65,20,63
67477,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/9/09,37.791667,65,20,63
67478,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/9/09,37.791667,65,20,63
67479,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/10/09,40.25,65,8,63
67480,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/10/09,40.25,65,8,63
67481,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/10/09,40.25,65,8,63
67482,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/10/09,40.25,65,8,63
67483,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/11/09,16.375,36,19,34
67484,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/11/09,16.375,36,19,34
67485,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/11/09,16.375,36,19,34
67486,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/11/09,16.375,36,19,34
67487,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/12/09,10.583333,26,5,25
67488,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/12/09,10.583333,26,5,25
67489,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/12/09,10.583333,26,5,25
67490,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/12/09,10.583333,26,5,25
67491,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/13/09,20.238095,44,20,42
67492,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/13/09,20.238095,44,20,42
67493,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/13/09,20.238095,44,20,42
67494,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/13/09,20.238095,44,20,42
67495,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/14/09,24.458333,43,4,41
67496,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/14/09,24.458333,43,4,41
67497,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/14/09,24.458333,43,4,41
67498,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/14/09,24.458333,43,4,41
67499,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/15/09,19,36,21,34
67500,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/15/09,19,36,21,34
67501,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/15/09,19,36,21,34
67502,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/15/09,19,36,21,34
67503,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/16/09,23.458333,47,5,44
67504,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/16/09,23.458333,47,5,44
67505,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/16/09,23.458333,47,5,44
67506,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/16/09,23.458333,47,5,44
67507,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/17/09,31.291667,54,5,51
67508,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/17/09,31.291667,54,5,51
67509,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/17/09,31.291667,54,5,51
67510,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/17/09,31.291667,54,5,51
67511,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/18/09,26.458333,48,19,45
67512,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/18/09,26.458333,48,19,45
67513,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/18/09,26.458333,48,19,45
67514,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/18/09,26.458333,48,19,45
67515,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/19/09,10.25,26,0,25
67516,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/19/09,10.25,26,0,25
67517,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/19/09,10.25,26,0,25
67518,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/19/09,10.25,26,0,25
67519,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/20/09,9.190476,15,7,14
67520,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/20/09,9.190476,15,7,14
67521,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/20/09,9.190476,15,7,14
67522,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/20/09,9.190476,15,7,14
67523,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/21/09,22.666667,35,21,33
67524,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/21/09,22.666667,35,21,33
67525,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/21/09,22.666667,35,21,33
67526,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/21/09,22.666667,35,21,33
67527,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/22/09,30.416667,45,19,42
67528,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/22/09,30.416667,45,19,42
67529,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/22/09,30.416667,45,19,42
67530,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/22/09,30.416667,45,19,42
67531,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/23/09,19.041667,37,5,35
67532,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/23/09,19.041667,37,5,35
67533,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/23/09,19.041667,37,5,35
67534,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/23/09,19.041667,37,5,35
67535,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/24/09,32.5,59,20,56
67536,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/24/09,32.5,59,20,56
67537,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/24/09,32.5,59,20,56
67538,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/24/09,32.5,59,20,56
67539,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/25/09,40.416667,62,11,60
67540,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/25/09,40.416667,62,11,60
67541,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/25/09,40.416667,62,11,60
67542,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/25/09,40.416667,62,11,60
67543,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/26/09,22.75,58,23,55
67544,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/26/09,22.75,58,23,55
67545,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/26/09,22.75,58,23,55
67546,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/26/09,22.75,58,23,55
67547,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/27/09,29.590909,69,20,67
67548,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/27/09,29.590909,69,20,67
67549,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/27/09,29.590909,69,20,67
67550,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/27/09,29.590909,69,20,67
67551,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/28/09,21.916667,39,7,37
67552,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/28/09,21.916667,39,7,37
67553,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/28/09,21.916667,39,7,37
67554,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/28/09,21.916667,39,7,37
67555,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/29/09,13.25,30,19,28
67556,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/29/09,13.25,30,19,28
67557,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/29/09,13.25,30,19,28
67558,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/29/09,13.25,30,19,28
67559,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/30/09,22.208333,40,4,38
67560,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/30/09,22.208333,40,4,38
67561,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/30/09,22.208333,40,4,38
67562,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,4/30/09,22.208333,40,4,38
67563,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/1/09,28.541667,40,19,38
67564,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/1/09,28.541667,40,19,38
67565,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/1/09,28.541667,40,19,38
67566,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/1/09,28.541667,40,19,38
67567,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/2/09,21.083333,45,20,42
67568,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/2/09,21.083333,45,20,42
67569,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/2/09,21.083333,45,20,42
67570,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/2/09,21.083333,45,20,42
67571,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/3/09,24.791667,39,0,37
67572,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/3/09,24.791667,39,0,37
67573,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/3/09,24.791667,39,0,37
67574,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/3/09,24.791667,39,0,37
67575,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/4/09,18.571429,35,18,33
67576,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/4/09,18.571429,35,18,33
67577,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/4/09,18.571429,35,18,33
67578,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/4/09,18.571429,35,18,33
67579,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/5/09,14.166667,26,6,25
67580,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/5/09,14.166667,26,6,25
67581,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/5/09,14.166667,26,6,25
67582,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,5/5/09,14.166667,26,6,25
