Address,State,County,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/17/04,42.041667,66,18,64
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/18/04,41.565217,54,6,51
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/18/04,41.565217,54,6,51
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/18/04,41.565217,54,6,51
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/18/04,41.565217,54,6,51
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/19/04,26.416667,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/19/04,26.416667,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/19/04,26.416667,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/19/04,26.416667,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/20/04,23.291667,30,0,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/20/04,23.291667,30,0,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/20/04,23.291667,30,0,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/20/04,23.291667,30,0,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/21/04,23.125,30,15,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/21/04,23.125,30,15,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/21/04,23.125,30,15,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/21/04,23.125,30,15,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/22/04,24.272727,31,19,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/22/04,24.272727,31,19,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/22/04,24.272727,31,19,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/22/04,24.272727,31,19,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/23/04,27.083333,30,7,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/23/04,27.083333,30,7,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/23/04,27.083333,30,7,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/23/04,27.083333,30,7,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/24/04,28.208333,34,17,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/24/04,28.208333,34,17,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/24/04,28.208333,34,17,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/24/04,28.208333,34,17,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/25/04,17.791667,28,10,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/25/04,17.791667,28,10,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/25/04,17.791667,28,10,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/25/04,17.791667,28,10,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/26/04,24.458333,38,20,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/26/04,24.458333,38,20,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/26/04,24.458333,38,20,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/26/04,24.458333,38,20,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/27/04,27.166667,39,0,37
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/27/04,27.166667,39,0,37
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/27/04,27.166667,39,0,37
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/27/04,27.166667,39,0,37
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/28/04,13.833333,31,14,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/28/04,13.833333,31,14,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/28/04,13.833333,31,14,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/28/04,13.833333,31,14,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/29/04,22.913043,35,7,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/29/04,22.913043,35,7,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/29/04,22.913043,35,7,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/29/04,22.913043,35,7,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/30/04,35.5,55,13,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/30/04,35.5,55,13,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/30/04,35.5,55,13,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,11/30/04,35.5,55,13,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/1/04,21.5,37,10,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/1/04,21.5,37,10,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/1/04,21.5,37,10,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/1/04,21.5,37,10,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/2/04,26.791667,33,19,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/2/04,26.791667,33,19,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/2/04,26.791667,33,19,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/2/04,26.791667,33,19,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/3/04,28.5,41,7,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/3/04,28.5,41,7,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/3/04,28.5,41,7,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/3/04,28.5,41,7,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/4/04,28.458333,37,16,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/4/04,28.458333,37,16,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/4/04,28.458333,37,16,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/4/04,28.458333,37,16,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/5/04,26.958333,35,7,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/5/04,26.958333,35,7,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/5/04,26.958333,35,7,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/5/04,26.958333,35,7,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/6/04,28.380952,37,8,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/6/04,28.380952,37,8,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/6/04,28.380952,37,8,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/6/04,28.380952,37,8,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/7/04,27.125,32,15,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/7/04,27.125,32,15,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/7/04,27.125,32,15,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/7/04,27.125,32,15,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/8/04,25.833333,34,4,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/8/04,25.833333,34,4,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/8/04,25.833333,34,4,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/8/04,25.833333,34,4,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/9/04,27.25,33,7,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/9/04,27.25,33,7,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/9/04,27.25,33,7,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/9/04,27.25,33,7,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/10/04,13.75,19,7,18
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/10/04,13.75,19,7,18
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/10/04,13.75,19,7,18
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/10/04,13.75,19,7,18
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/11/04,23.333333,28,6,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/11/04,23.333333,28,6,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/11/04,23.333333,28,6,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/11/04,23.333333,28,6,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/12/04,20.25,30,19,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/12/04,20.25,30,19,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/12/04,20.25,30,19,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/12/04,20.25,30,19,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/13/04,25.608696,34,8,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/13/04,25.608696,34,8,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/13/04,25.608696,34,8,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/13/04,25.608696,34,8,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/14/04,22.125,29,17,27
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/14/04,22.125,29,17,27
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/14/04,22.125,29,17,27
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/14/04,22.125,29,17,27
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/15/04,24.916667,38,23,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/15/04,24.916667,38,23,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/15/04,24.916667,38,23,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/15/04,24.916667,38,23,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/16/04,36.083333,46,18,43
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/16/04,36.083333,46,18,43
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/16/04,36.083333,46,18,43
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/16/04,36.083333,46,18,43
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/17/04,28.625,37,0,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/17/04,28.625,37,0,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/17/04,28.625,37,0,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/17/04,28.625,37,0,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/18/04,27.333333,34,18,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/18/04,27.333333,34,18,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/18/04,27.333333,34,18,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/18/04,27.333333,34,18,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/19/04,27.166667,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/19/04,27.166667,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/19/04,27.166667,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/19/04,27.166667,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/20/04,19.857143,28,13,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/20/04,19.857143,28,13,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/20/04,19.857143,28,13,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/20/04,19.857143,28,13,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/04,39.375,55,8,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/04,39.375,55,8,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/04,39.375,55,8,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/04,39.375,55,8,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/04,47.75,68,8,66
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/04,47.75,68,8,66
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/04,47.75,68,8,66
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/04,47.75,68,8,66
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/04,30.333333,50,0,47
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/04,30.333333,50,0,47
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/04,30.333333,50,0,47
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/04,30.333333,50,0,47
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/04,21.416667,32,22,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/04,21.416667,32,22,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/04,21.416667,32,22,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/04,21.416667,32,22,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/04,23.916667,33,21,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/04,23.916667,33,21,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/04,23.916667,33,21,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/04,23.916667,33,21,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/04,25.083333,30,0,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/04,25.083333,30,0,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/04,25.083333,30,0,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/04,25.083333,30,0,28
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/04,20.391304,27,17,25
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/04,20.391304,27,17,25
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/04,20.391304,27,17,25
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/04,20.391304,27,17,25
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/04,35.875,48,18,45
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/04,35.875,48,18,45
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/04,35.875,48,18,45
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/04,35.875,48,18,45
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/04,34.916667,38,10,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/04,34.916667,38,10,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/04,34.916667,38,10,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/04,34.916667,38,10,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/04,26.083333,32,20,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/04,26.083333,32,20,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/04,26.083333,32,20,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/04,26.083333,32,20,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/04,33.541667,43,19,41
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/04,33.541667,43,19,41
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/04,33.541667,43,19,41
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/04,33.541667,43,19,41
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/05,24.25,36,0,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/05,24.25,36,0,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/05,24.25,36,0,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/05,24.25,36,0,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/05,22.458333,36,19,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/05,22.458333,36,19,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/05,22.458333,36,19,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/05,22.458333,36,19,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/05,28.5,37,18,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/05,28.5,37,18,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/05,28.5,37,18,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/05,28.5,37,18,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/05,30.291667,41,18,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/05,30.291667,41,18,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/05,30.291667,41,18,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/05,30.291667,41,18,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/05,23.809524,34,18,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/05,23.809524,34,18,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/05,23.809524,34,18,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/05,23.809524,34,18,32
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/05,23.47619,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/05,23.47619,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/05,23.47619,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/05,23.47619,36,17,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/05,27.75,42,23,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/05,27.75,42,23,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/05,27.75,42,23,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/05,27.75,42,23,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/05,34.708333,44,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/05,34.708333,44,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/05,34.708333,44,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/05,34.708333,44,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/05,24.583333,38,18,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/05,24.583333,38,18,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/05,24.583333,38,18,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/05,24.583333,38,18,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/05,28.304348,33,7,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/05,28.304348,33,7,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/05,28.304348,33,7,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/05,28.304348,33,7,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/11/05,24.791667,33,15,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/11/05,24.791667,33,15,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/11/05,24.791667,33,15,31
